m.04cwd9	Julien Donkey-Boy	m.03jygk	Harmony Korine	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0h4yfvx	Saving Private Perez	m.04p610x	Beto Gómez	film.film.written_by,film.film.directed_by
m.03lv4x	Breaker Morant	m.02r5w9	Bruce Beresford	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.02qyhm7	Annie Get Your Gun	m.05f2fc	George Sidney	film.film.directed_by
m.02qt_l1	Tekkonkinkreet	m.02qvfgj	Michael Arias	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.02drvf	Jurassic Park III	m.0bbkw5	Joe Johnston	film.film.directed_by
m.03lrx2	Streets of Fire	m.0cv9fc	Walter Hill	film.film.written_by,film.film.directed_by
m.06fhhh	The First Wives Club	m.09pswk	Hugh Wilson	film.film.directed_by
m.04qbkhy	The Hunting Party	m.027bwhm	Don Medford	film.film.directed_by
m.0gvrws1	Total Recall	m.03m816	Len Wiseman	film.film.directed_by
m.037s6_	James and the Giant Peach	m.02lxn4	Henry Selick	film.film.directed_by
m.048vhl	Daredevil	m.0ffqrm	Mark Steven Johnson	film.film.written_by,film.film.directed_by
m.01jw67	The Rose	m.07s_q8	Mark Rydell	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.08tpy8	Mohammad, Messenger of God	m.096qf	Moustapha Akkad	film.film.directed_by,film.film.produced_by
m.06jy_j	Action Jackson	m.0jt0gl	Craig R. Baxley	film.film.directed_by
m.03cffvv	And the Band Played On	m.04mzjx	Roger Spottiswoode	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0gvsynb	Harry Potter and the Deathly Hallows – Part 2	m.06_n1_	David Yates	film.film.directed_by
m.04fs42	The Big Bounce	m.03gw47z	George Armitage	film.film.directed_by,film.film.produced_by
m.027pwx_	The Confession	m.02wl51x	David Hugh Jones	film.film.directed_by
m.01l2qq	Rabbit-Proof Fence	m.06rrf8	Phillip Noyce	film.film.directed_by,film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.073ds8	The Perfect Man	m.0806d3_	Mark Rosman	film.film.directed_by
m.0gx938d	The Paperboy	m.02pgz7h	Lee Daniels	film.film.directed_by,film.film.written_by,film.film.produced_by
m.0dl6wg4	Take This Waltz	m.02s5v5	Sarah Polley	film.film.produced_by,film.film.written_by,film.film.directed_by
m.0kv238	The Wolfman	m.0bbkw5	Joe Johnston	film.film.directed_by
m.0sxns	Hannah and Her Sisters	m.081lh	Woody Allen	film.film.directed_by,film.film.starring..film.performance.actor,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02psgy6	Seven Years in Tibet	m.029d44	Jean-Jacques Annaud	film.film.directed_by,film.film.produced_by
m.02mt51	Eternal Sunshine of the Spotless Mind	m.02l7nd	Michel Gondry	film.film.story_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02xd2b	Predator 2	m.06nr3_	Stephen Hopkins	film.film.directed_by
m.0yxm1	Moonstruck	m.012rng	Norman Jewison	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by
m.0ddj0x	The Commitments	m.01ycck	Alan Parker	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0202hr	Atlantis: The Lost Empire	m.02pxq_1	Kirk Wise	film.film.story_by,film.film.directed_by
m.0gcrgpx	Goethe	m.09rhx4y	Philipp Stölzl	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.0h2_tnz	Wild Bill	m.03yb6y	Dexter Fletcher	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.03qj86j	The Amateur	m.027dxrm	Charles Jarrott	film.film.directed_by
m.03bxp5	Little Women	m.04p90b	Gillian Armstrong	film.film.directed_by
m.03whlgj	Duplicity	m.07l8vs	Tony Gilroy	film.film.directed_by,film.film.written_by
m.07y21m	Poseidon	m.082t_	Wolfgang Petersen	film.film.directed_by,film.film.produced_by
m.0453cj	Scrooge	m.04rvy8	Ronald Neame	film.film.directed_by
m.023p33	Cinderella	m.02r9zlp	Wilfred Jackson	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0_b3d	In the Name of the Father	m.03hy3g	Jim Sheridan	film.film.produced_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_nominee.award_nominations..award.award_nomination.nominated_for,film.film.directed_by
m.04vb8b	Faust	m.0l4zv	F. W. Murnau	film.film.directed_by
m.02nmmc	Monsieur Verdoux	m.01lc5	Charlie Chaplin	film.film.music,film.film.written_by,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.starring..film.performance.actor,film.film.story_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.04000h	Honey, I Shrunk the Kids	m.0bbkw5	Joe Johnston	film.film.directed_by
m.016mng	Friday the 13th	m.087148	Sean S. Cunningham	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0h03fhx	Argo	m.0151w_	Ben Affleck	film.film.starring..film.performance.actor,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02thcz	Anna and the King of Siam	m.06dn74	John Cromwell	film.film.directed_by
m.0gl_xmh	Days of Grace	m.0gl_xmj	Everardo Valerio Gout	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by
m.0gd3fyt	Without	m.0gd3fz9	Mark Jackson	film.film.written_by,film.film.edited_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.0mcl0	Out of Africa	m.029m83	Sydney Pollack	film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
m.02rl6f	Roxanne	m.08xj0_	Fred Schepisi	film.film.directed_by
m.07yw5c	Look Both Ways	m.097wtj	Sarah Watt	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.08s6mr	Fantastic Mr. Fox	m.02ld6x	Wes Anderson	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.starring..film.performance.actor
m.026w177	Journey of Hope	m.03d0rm9	Xavier Koller	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0jqyhwb	Louise Wimmer	m.0jqyhwn	Cyril Mennegun	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0cly8m	Insomnia	m.0184dt	Christopher Nolan	film.film.directed_by
m.04w7rn	The Golden Compass	m.034bgm	Chris Weitz	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03dyd7	Double Jeopardy	m.02r5w9	Bruce Beresford	film.film.directed_by
m.0bm2nq	Stranger than Fiction	m.0514d3	Marc Forster	film.film.directed_by
m.0fpkhkz	Melancholia	m.04k25	Lars von Trier	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by
m.0j_t1	Nashville	m.0bzyh	Robert Altman	award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.04g2ldh	Me, Myself, I	m.0k36j7	Pip Karmel	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.055007	The Train	m.045cq	John Frankenheimer	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.03hp2y1	The Soloist	m.0b3sdv	Joe Wright	film.film.directed_by
m.07bwr	The Big Lebowski	m.02kxbx3	Joel Coen	film.film.written_by,film.film.edited_by,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.051ykzz	North Face	m.09rhx4y	Philipp Stölzl	film.film.written_by,film.film.directed_by
m.0gh8zks	Shame	m.01c0v6	Steve McQueen	film.film.directed_by,film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.05rxr0	The Gauntlet	m.0bwh6	Clint Eastwood	film.film.directed_by,film.film.starring..film.performance.actor
m.08jbqd	Support Your Local Sheriff!	m.09vvm1	Burt Kennedy	film.film.directed_by
m.09qhdnx	Falcon Studios 35th Anniversary Limited Edition	m.051l22x	Bill Clayton	film.film.directed_by
m.0b1y_2	Dreamgirls	m.04xn2m	Bill Condon	film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0cmdm1	Get on the Bus	m.06pjs	Spike Lee	film.film.executive_produced_by,film.film.directed_by
m.04nm0b8	Mia & the Migoo	m.04p6st2	Jacques-Rémy Girerd	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0n1s0	Wag the Dog	m.01v80y	Barry Levinson	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.produced_by
m.04d_rn0	How to Succeed in Business Without Really Trying	m.04gkhg9	David Swift	film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.starring..film.performance.actor,film.film.directed_by
m.05xdl0	Black	m.05xdjl	Sanjay Leela Bhansali	film.film.produced_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0jqd3	North by Northwest	m.0j_c	Alfred Hitchcock	film.film.starring..film.performance.actor,film.film.directed_by,film.film.produced_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.02qjfrc	Night Zoo	m.02p_rkm	Jean-Claude Lauzon	film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.093dxtf	Son of Babylon	m.02x5_ln	Mohamed Al-Daradji	film.film.cinematography,film.film.directed_by,film.film.written_by,film.film.produced_by,film.film.edited_by
m.0bntqqq	Let’s Hope It’s a Girl	m.041kw5	Mario Monicelli	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.directed_by,film.film.written_by
m.01sby_	Battle Royale	m.01r_t_	Kinji Fukasaku	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.09p3_s	A Passage to India	m.0jgwf	David Lean	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.edited_by,film.film.written_by
m.08x9kx	The Boys	m.093q0j	Rowan Woods	film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01ln5z	The Mummy	m.01qnt3	Stephen Sommers	film.film.directed_by,film.film.written_by
m.09yxcz	Rang De Basanti	m.0b54xv	Rakeysh Omprakash Mehra	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,award.award_winning_work.awards_won..award.award_honor.award_winner,film.film.produced_by,film.film.written_by
m.0j5y8my	The Delay	m.06w9z6l	Rodrigo Plá	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.produced_by,film.film.directed_by
m.056ym0v	Shifty	m.0gjcph6	Eran Creevy	film.film.written_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0c0b0p0	The Carriers Are Waiting	m.0gtcmv	Benoît Mariage	award.award_winning_work.awards_won..award.award_honor.award_winner,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.written_by,film.film.directed_by
m.0gp13q	Moolaadé	m.04f4ps	Ousmane Sembène	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by,film.film.written_by,film.film.produced_by
m.0564x	My Neighbor Totoro	m.0534v	Hayao Miyazaki	film.film.directed_by,film.film.written_by,award.award_winning_work.awards_won..award.award_honor.award_winner
m.0d7h72	Century Hotel	m.04q6bfw	David Weaver	film.film.written_by,film.film.directed_by
m.02825kb	Forgetting Sarah Marshall	m.03whnyn	Nicholas Stoller	award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,film.film.directed_by
m.0bhpcg	The Lonely Guy	m.01x5m5	Arthur Hiller	film.film.produced_by,film.film.directed_by
m.0hz07jj	Hitchcock	m.08f647	Sacha Gervasi	film.film.directed_by
m.05gk2x	Fun in Acapulco	m.05p5pk	Michael D. Moore	film.film.directed_by
m.034qmv	Around the World in 80 Days	m.027c824	Frank Coraci	film.film.starring..film.performance.actor,film.film.directed_by
m.0424gt	Another 48 Hrs.	m.0cv9fc	Walter Hill	film.film.directed_by,film.film.written_by
m.0fvr1	Donnie Darko	m.04wnsb	Richard Kelly	film.film.written_by,film.film.directed_by,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee
m.01dvbd	Lock, Stock and Two Smoking Barrels	m.0mm1q	Guy Ritchie	film.film.directed_by,film.film.written_by,film.film.film_casting_director,award.award_nominated_work.award_nominations..award.award_nomination.award_nominee,award.award_winning_work.awards_won..award.award_honor.award_winner
